14.107,-1.98e-13,1.9371e-12
14.134,-1.7906e-13,1.9768e-12
14.161,-2.2264e-13,2.0679e-12
14.187,-2.1127e-13,1.9885e-12
14.214,-2.0558e-13,1.9799e-12
14.241,-2.2169e-13,2.0682e-12
14.268,-2.2264e-13,2.1028e-12
14.294,-2.3116e-13,2.1718e-12
14.321,-2.3306e-13,2.1996e-12
14.348,-2.3874e-13,2.24e-12
14.375,-2.4443e-13,2.272e-12
14.401,-2.4443e-13,2.2861e-12
14.428,-2.5201e-13,2.3319e-12
14.455,-2.5769e-13,2.3472e-12
14.482,-2.539e-13,2.3457e-12
14.508,-2.558e-13,2.3708e-12
14.535,-2.539e-13,2.3897e-12
14.562,-2.5201e-13,2.3806e-12
14.589,-2.6148e-13,2.4328e-12
14.615,-2.5958e-13,2.4471e-12
14.642,-2.6148e-13,2.4562e-12
14.669,-2.5958e-13,2.4734e-12
14.696,-2.5769e-13,2.4662e-12
14.722,-2.6527e-13,2.5167e-12
14.749,-2.6716e-13,2.5371e-12
14.776,-2.7474e-13,2.5408e-12
14.803,-2.6906e-13,2.5585e-12
14.829,-2.6906e-13,2.5699e-12
14.856,-2.7474e-13,2.5925e-12
14.883,-2.7285e-13,2.5959e-12
14.91,-2.7474e-13,2.6142e-12
14.936,-2.7474e-13,2.6191e-12
14.963,-2.7853e-13,2.6422e-12
14.99,-2.8043e-13,2.6514e-12
15,-2.8043e-13,2.653e-12
15,0,0
15.027,-1.135e-12,3.5491e-12
15.054,-1.2657e-12,3.9362e-12
15.08,-1.3188e-12,4.0902e-12
15.107,-1.3491e-12,4.1898e-12
15.134,-1.3529e-12,4.1928e-12
15.161,-1.351e-12,4.196e-12
15.187,-1.3548e-12,4.2102e-12
15.214,-1.3491e-12,4.2006e-12
15.241,-1.3396e-12,4.1905e-12
15.268,-1.3377e-12,4.1869e-12
15.294,-1.3377e-12,4.1763e-12
15.321,-1.3377e-12,4.1893e-12
15.348,-1.3358e-12,4.1803e-12
15.375,-1.3396e-12,4.1855e-12
15.401,-1.3358e-12,4.1812e-12
15.428,-1.3396e-12,4.1872e-12
15.455,-1.332e-12,4.1733e-12
15.482,-1.3358e-12,4.1841e-12
15.508,-1.3377e-12,4.1761e-12
15.535,-1.3339e-12,4.168e-12
15.562,-1.332e-12,4.1788e-12
15.589,-1.3377e-12,4.1843e-12
15.615,-1.3415e-12,4.1782e-12
15.642,-1.3377e-12,4.171e-12
15.669,-1.3396e-12,4.1762e-12
15.696,-1.3396e-12,4.1722e-12
15.722,-1.3396e-12,4.1774e-12
15.749,-1.3377e-12,4.1668e-12
15.776,-1.3377e-12,4.1669e-12
15.803,-1.3453e-12,4.1743e-12
15.829,-1.3415e-12,4.1744e-12
15.856,-1.332e-12,4.1641e-12
15.883,-1.332e-12,4.1611e-12
15.91,-1.3339e-12,4.1671e-12
15.936,-1.3301e-12,4.1693e-12
15.963,-1.3282e-12,4.1564e-12
15.99,-1.3245e-12,4.1516e-12
16,-1.3207e-12,4.1518e-12
16,0,0
16.027,-1.1369e-14,3.1313e-14
16.054,-1.7053e-14,4.7559e-14
16.08,-9.4739e-15,3.973e-14
16.107,-1.5158e-14,4.4617e-14
16.134,-1.7053e-14,5.2034e-14
16.161,-1.3263e-14,4.6452e-14
16.187,-1.5158e-14,5.3685e-14
16.214,-2.0843e-14,5.6811e-14
16.241,-1.8948e-14,6.3917e-14
16.268,-2.0843e-14,6.2418e-14
16.294,-2.2737e-14,6.9378e-14
16.321,-2.0843e-14,7.6821e-14
16.348,-1.5158e-14,7.1487e-14
16.375,-2.0843e-14,7.5357e-14
16.401,-1.5158e-14,7.1487e-14
16.428,-2.0843e-14,7.9669e-14
16.455,-1.7053e-14,6.7009e-14
16.482,-1.8948e-14,7.3637e-14
16.508,-1.8948e-14,6.8949e-14
16.535,-1.7053e-14,8.1967e-14
16.562,-1.7053e-14,7.3359e-14
16.589,-1.3263e-14,7.4165e-14
16.615,-2.0843e-14,6.9191e-14
16.642,-1.7053e-14,7.3359e-14
